full_path,is_directory,name,id,Franchise Name,PRIMARYKEY,,,,,Date Last Mod,Size,Folder
C:\Users\mille\MinerU\Serotonin_Enterprises_LLC_FDD_2024_ID636145.pdf-d5f9039c-4143-4a19-883d-5dc0b53a93f2\6681d225-1bd3-423c-9475-817eb2149f09_content_list.json,FALSE,6681d225-1bd3-423c-9475-817eb2149f09_content_list.json,636145,Serotonin Enterprises LLC,940,,,,,4/2/2025 17:53,986635,Serotonin_Enterprises_LLC_FDD_2024_ID636145.pdf-d5f9039c-4143-4a19-883d-5dc0b53a93f2
C:\Users\mille\MinerU\Set_the_Stage_Inc_FDD_2024_ID636805.pdf-eb6e1401-e26f-4fa2-b1a1-10dcda45759a\0ab7236c-499b-4a6c-9ead-9bcefde2476c_content_list.json,FALSE,0ab7236c-499b-4a6c-9ead-9bcefde2476c_content_list.json,636805,Set the Stage Inc,941,,,,,4/2/2025 17:48,390855,Set_the_Stage_Inc_FDD_2024_ID636805.pdf-eb6e1401-e26f-4fa2-b1a1-10dcda45759a
C:\Users\mille\MinerU\SFC_Team_Franchise_LLC_FDD_2024_ID635518.pdf-d4896527-5d5d-4fe7-afd3-b84fa075d281\f6f99349-4455-4012-be01-9526e06c1123_content_list.json,FALSE,f6f99349-4455-4012-be01-9526e06c1123_content_list.json,635518,SFC Team Franchise LLC,942,,,,,4/2/2025 17:32,566813,SFC_Team_Franchise_LLC_FDD_2024_ID635518.pdf-d4896527-5d5d-4fe7-afd3-b84fa075d281
C:\Users\mille\MinerU\Shack_Shine_Home_Services_LLC_FDD_2024_ID636764.pdf-62e9002d-2e0e-4d20-a594-528c34fbffcb\f966093a-f72d-40fb-b3cc-59d773044f19_content_list.json,FALSE,f966093a-f72d-40fb-b3cc-59d773044f19_content_list.json,636764,Shack Shine Home Services LLC,943,,,,,4/2/2025 17:51,795863,Shack_Shine_Home_Services_LLC_FDD_2024_ID636764.pdf-62e9002d-2e0e-4d20-a594-528c34fbffcb
C:\Users\mille\MinerU\Shahs_Halal_Franchising_Inc_FDD_2024_ID637280.pdf-45170220-0293-42b7-87d3-a29b66004b74\1f65202a-bbcc-4685-bc1b-a4bcf96b1d10_content_list.json,FALSE,1f65202a-bbcc-4685-bc1b-a4bcf96b1d10_content_list.json,637280,Shahs Halal Franchising Inc,944,,,,,4/2/2025 17:49,696711,Shahs_Halal_Franchising_Inc_FDD_2024_ID637280.pdf-45170220-0293-42b7-87d3-a29b66004b74
C:\Users\mille\MinerU\Sharkeys_Cuts_For_Kids_International_Co_LLC_FDD_2024_ID636767.pdf-c5ccaa61-d8cf-4357-a303-4adde082473b\a9fb8922-d223-4c68-9d3d-71e5ac632703_content_list.json,FALSE,a9fb8922-d223-4c68-9d3d-71e5ac632703_content_list.json,636767,Sharkeys Cuts For Kids International Co LLC,945,,,,,4/2/2025 17:55,695854,Sharkeys_Cuts_For_Kids_International_Co_LLC_FDD_2024_ID636767.pdf-c5ccaa61-d8cf-4357-a303-4adde082473b
C:\Users\mille\MinerU\SHH_Group_LLC_FDD_2024_ID636558.pdf-ef1e0f5d-0f40-4501-bb29-42e490005184\f89fd977-ae4c-4d2b-baff-592bc44a22a4_content_list.json,FALSE,f89fd977-ae4c-4d2b-baff-592bc44a22a4_content_list.json,636558,SHH Group LLC,946,,,,,4/2/2025 17:32,752062,SHH_Group_LLC_FDD_2024_ID636558.pdf-ef1e0f5d-0f40-4501-bb29-42e490005184
C:\Users\mille\MinerU\SHINE_DEVELOPMENT_INC_FDD_2024_ID636448.pdf-84a4862e-8873-4334-a62c-2a38b215b468\6d57825e-b1ec-487e-a857-7df76e8ef10a_content_list.json,FALSE,6d57825e-b1ec-487e-a857-7df76e8ef10a_content_list.json,636448,SHINE DEVELOPMENT INC,947,,,,,4/2/2025 17:34,724198,SHINE_DEVELOPMENT_INC_FDD_2024_ID636448.pdf-84a4862e-8873-4334-a62c-2a38b215b468
C:\Users\mille\MinerU\SHIPLEY_FRANCHISE_COMPANY_LLC_FDD_2024_ID636528.pdf-9019b6ed-b9a7-488a-9ea2-c0cc3a252fa6\887064df-06dc-4050-80e0-159bf808b87a_content_list.json,FALSE,887064df-06dc-4050-80e0-159bf808b87a_content_list.json,636528,SHIPLEY FRANCHISE COMPANY LLC,948,,,,,4/2/2025 17:35,992331,SHIPLEY_FRANCHISE_COMPANY_LLC_FDD_2024_ID636528.pdf-9019b6ed-b9a7-488a-9ea2-c0cc3a252fa6
C:\Users\mille\MinerU\ShippingShop_LLC_FDD_2024_ID637283.pdf-2c0f3ee9-1a73-47b1-a09a-c6ebf2a9378a\7dea6c45-babc-49df-84c2-d50083d44c41_content_list.json,FALSE,7dea6c45-babc-49df-84c2-d50083d44c41_content_list.json,637283,ShippingShop LLC,949,,,,,4/2/2025 17:51,827914,ShippingShop_LLC_FDD_2024_ID637283.pdf-2c0f3ee9-1a73-47b1-a09a-c6ebf2a9378a
C:\Users\mille\MinerU\Shoot_360_Nation_LLC_FDD_2025_ID637640.pdf-df71d6b4-3569-450f-a0cd-e8d8c51574c3\cf7e6bb2-2fee-4947-b200-6034485f7582_content_list.json,FALSE,cf7e6bb2-2fee-4947-b200-6034485f7582_content_list.json,637640,Shoot 360 Nation LLC,950,,,,,4/2/2025 17:51,851138,Shoot_360_Nation_LLC_FDD_2025_ID637640.pdf-df71d6b4-3569-450f-a0cd-e8d8c51574c3
C:\Users\mille\MinerU\Showhomes_Franchise_Company_LLC_FDD_2024_ID636258.pdf-4d0ff290-b2a8-4258-b9e5-bb04ecb64fc6\542abd93-4f46-4f4c-85df-5777095fa785_content_list.json,FALSE,542abd93-4f46-4f4c-85df-5777095fa785_content_list.json,636258,Showhomes Franchise Company LLC,951,,,,,4/2/2025 17:50,611940,Showhomes_Franchise_Company_LLC_FDD_2024_ID636258.pdf-4d0ff290-b2a8-4258-b9e5-bb04ecb64fc6
C:\Users\mille\MinerU\Shrunk_3D_Inc_FDD_2024_ID636278.pdf-eec36100-f2e8-48c8-957b-56b03c21ec6e\ebe0b30a-a8d8-4cb6-95ab-a30c511ddec1_content_list.json,FALSE,ebe0b30a-a8d8-4cb6-95ab-a30c511ddec1_content_list.json,636278,Shrunk 3D Inc,952,,,,,4/2/2025 17:51,656625,Shrunk_3D_Inc_FDD_2024_ID636278.pdf-eec36100-f2e8-48c8-957b-56b03c21ec6e
C:\Users\mille\MinerU\Shubh_Franchise_LLC_FDD_2024_ID636027.pdf-f28e45df-b9f7-45fd-a6e2-e32a5d089cce\18a32ed6-869a-4540-aae5-e668f9a1886f_content_list.json,FALSE,18a32ed6-869a-4540-aae5-e668f9a1886f_content_list.json,636027,Shubh Franchise LLC,953,,,,,4/2/2025 17:54,739702,Shubh_Franchise_LLC_FDD_2024_ID636027.pdf-f28e45df-b9f7-45fd-a6e2-e32a5d089cce
C:\Users\mille\MinerU\Shuckin_Shack_Franchising_LLC_FDD_2024_ID636349.pdf-ebdbe338-814f-4512-99ec-266af498603f\b30e368d-8e24-47d4-b783-e807534d0231_content_list.json,FALSE,b30e368d-8e24-47d4-b783-e807534d0231_content_list.json,636349,Shuckin Shack Franchising LLC,954,,,,,4/2/2025 17:58,945691,Shuckin_Shack_Franchising_LLC_FDD_2024_ID636349.pdf-ebdbe338-814f-4512-99ec-266af498603f
C:\Users\mille\MinerU\Signal_88_LLC_FDD_2024_ID.pdf-28a3e569-40f9-4636-b995-7ac3dc2a1467\5b620060-ddd6-46a4-b77f-b31e0101e165_content_list.json,FALSE,5b620060-ddd6-46a4-b77f-b31e0101e165_content_list.json,,Signal 88 LLC,955,,,,,4/2/2025 17:56,812728,Signal_88_LLC_FDD_2024_ID.pdf-28a3e569-40f9-4636-b995-7ac3dc2a1467
C:\Users\mille\MinerU\Signal_Health_Group_Franchise_Inc_FDD_2024_ID636078.pdf-aacf02cd-5f46-4b75-91f7-836424ab15d9\66577d18-be7a-46c4-aeb4-a90f560a330c_content_list.json,FALSE,66577d18-be7a-46c4-aeb4-a90f560a330c_content_list.json,636078,Signal Health Group Franchise Inc,956,,,,,4/2/2025 17:55,711035,Signal_Health_Group_Franchise_Inc_FDD_2024_ID636078.pdf-aacf02cd-5f46-4b75-91f7-836424ab15d9
C:\Users\mille\MinerU\SignARama_Inc_FDD_2024_ID635884.pdf-c2ed59bc-c9fc-485a-94ab-8738d1d95e87\743d631a-9d66-48d8-9228-6c7c3877b1ab_content_list.json,FALSE,743d631a-9d66-48d8-9228-6c7c3877b1ab_content_list.json,635884,SignARama Inc,957,,,,,4/2/2025 17:55,697746,SignARama_Inc_FDD_2024_ID635884.pdf-c2ed59bc-c9fc-485a-94ab-8738d1d95e87
C:\Users\mille\MinerU\Sign_Gypsies_Franchising_LLC_FDD_2024_ID636226.pdf-0d39e47d-9eb2-4060-bf45-37f29331ddde\11f14bb8-9035-4eab-8889-da63e4da9f1c_content_list.json,FALSE,11f14bb8-9035-4eab-8889-da63e4da9f1c_content_list.json,636226,Sign Gypsies Franchising LLC,958,,,,,4/2/2025 17:52,412229,Sign_Gypsies_Franchising_LLC_FDD_2024_ID636226.pdf-0d39e47d-9eb2-4060-bf45-37f29331ddde
C:\Users\mille\MinerU\Silbar_Franchise_Group_Corporation_FDD_2024_ID637073.pdf-e768c1c3-253e-40cf-b8d0-9ef0062071c3\24c40bf0-8a61-48f3-bc21-fa1f328e18af_content_list.json,FALSE,24c40bf0-8a61-48f3-bc21-fa1f328e18af_content_list.json,637073,Silbar Franchise Group Corporation,959,,,,,4/2/2025 17:54,361339,Silbar_Franchise_Group_Corporation_FDD_2024_ID637073.pdf-e768c1c3-253e-40cf-b8d0-9ef0062071c3
C:\Users\mille\MinerU\Simply_Southern_Restaurant_Group_LLC_FDD_2024_ID636694.pdf-a96f9de1-0127-4cb5-b487-145643be30f5\98eddb73-d41c-4e07-9673-782df5291b99_content_list.json,FALSE,98eddb73-d41c-4e07-9673-782df5291b99_content_list.json,636694,Simply Southern Restaurant Group LLC,960,,,,,4/2/2025 17:57,796219,Simply_Southern_Restaurant_Group_LLC_FDD_2024_ID636694.pdf-a96f9de1-0127-4cb5-b487-145643be30f5
C:\Users\mille\MinerU\Singas_Pizza__Restaurant_LLC_FDD_2024_ID637381.pdf-b23fb07f-7ac1-465b-ae96-e2e3f0a01714\f79e4264-5e22-4a07-9091-c409b468db45_content_list.json,FALSE,f79e4264-5e22-4a07-9091-c409b468db45_content_list.json,637381,Singas Pizza  Restaurant LLC,961,,,,,4/2/2025 17:56,929263,Singas_Pizza__Restaurant_LLC_FDD_2024_ID637381.pdf-b23fb07f-7ac1-465b-ae96-e2e3f0a01714
C:\Users\mille\MinerU\Sir_Grout_Franchising_LLC_FDD_2024_ID636503.pdf-22529c0f-4770-458c-9b09-29f1487a10d0\ec823890-a71a-47fb-9420-5f9cca990b29_content_list.json,FALSE,ec823890-a71a-47fb-9420-5f9cca990b29_content_list.json,636503,Sir Grout Franchising LLC,962,,,,,4/2/2025 17:56,772801,Sir_Grout_Franchising_LLC_FDD_2024_ID636503.pdf-22529c0f-4770-458c-9b09-29f1487a10d0
C:\Users\mille\MinerU\Sir_Speedy_Inc_FDD_2024_ID635809.pdf-efa109cb-16a4-45f6-b888-cc16487a4724\036f7610-9a69-46b2-8279-2b5f20b91e41_content_list.json,FALSE,036f7610-9a69-46b2-8279-2b5f20b91e41_content_list.json,635809,Sir Speedy Inc,963,,,,,4/2/2025 17:55,442067,Sir_Speedy_Inc_FDD_2024_ID635809.pdf-efa109cb-16a4-45f6-b888-cc16487a4724
C:\Users\mille\MinerU\Sit_Still_Franchising_LLC_FDD_2024_ID636259.pdf-a637154e-8b2c-41fa-ad87-969af9f9c0f1\61eee3a5-bad4-44d8-a416-e3d56eaf8213_content_list.json,FALSE,61eee3a5-bad4-44d8-a416-e3d56eaf8213_content_list.json,636259,Sit Still Franchising LLC,964,,,,,4/2/2025 17:57,437798,Sit_Still_Franchising_LLC_FDD_2024_ID636259.pdf-a637154e-8b2c-41fa-ad87-969af9f9c0f1
C:\Users\mille\MinerU\SKATETIME_SI_LLC_FDD_2024_ID636812.pdf-c59eb2b6-50ba-49ae-a015-dfca04c73a5a\e387bd9c-95b8-4253-8173-25d920aeac7e_content_list.json,FALSE,e387bd9c-95b8-4253-8173-25d920aeac7e_content_list.json,636812,SKATETIME SI LLC,965,,,,,4/2/2025 17:31,295260,SKATETIME_SI_LLC_FDD_2024_ID636812.pdf-c59eb2b6-50ba-49ae-a015-dfca04c73a5a
C:\Users\mille\MinerU\Skedaddle_Franchising_LLC_FDD_2024_ID635373.pdf-d4b0b89b-d5e0-4b78-b494-c27d13911022\f2bdc850-17ee-452a-9173-1bc159d8835c_content_list.json,FALSE,f2bdc850-17ee-452a-9173-1bc159d8835c_content_list.json,635373,Skedaddle Franchising LLC,966,,,,,4/2/2025 17:57,769108,Skedaddle_Franchising_LLC_FDD_2024_ID635373.pdf-d4b0b89b-d5e0-4b78-b494-c27d13911022
C:\Users\mille\MinerU\Skyhawks_Franchise_Group_LLC_FDD_2024_ID636391.pdf-d4ddf07b-4266-4728-9520-b0e4edb0038b\a6df8240-bba7-4d88-b1a6-988403d888ee_content_list.json,FALSE,a6df8240-bba7-4d88-b1a6-988403d888ee_content_list.json,636391,Skyhawks Franchise Group LLC,967,,,,,4/2/2025 18:00,651828,Skyhawks_Franchise_Group_LLC_FDD_2024_ID636391.pdf-d4ddf07b-4266-4728-9520-b0e4edb0038b
C:\Users\mille\MinerU\SkyRun_Franchising_Limited_FDD_2024_ID.pdf-6a44cc02-1b91-4da0-a50a-f7ca2bac890e\76ba7fce-cc50-4ee0-9fe7-55ce5b6f546c_content_list.json,FALSE,76ba7fce-cc50-4ee0-9fe7-55ce5b6f546c_content_list.json,,SkyRun Franchising Limited,968,,,,,4/2/2025 17:58,482200,SkyRun_Franchising_Limited_FDD_2024_ID.pdf-6a44cc02-1b91-4da0-a50a-f7ca2bac890e
C:\Users\mille\MinerU\Sky_Zone_Franchise_Group_LLC_FDD_2024_ID636118.pdf-f705b6cd-bbe9-4431-aebf-8d3625543108\2fc7b372-748b-4dc6-9d9e-f2db7d33d90d_content_list.json,FALSE,2fc7b372-748b-4dc6-9d9e-f2db7d33d90d_content_list.json,636118,Sky Zone Franchise Group LLC,969,,,,,4/2/2025 17:58,803588,Sky_Zone_Franchise_Group_LLC_FDD_2024_ID636118.pdf-f705b6cd-bbe9-4431-aebf-8d3625543108
C:\Users\mille\MinerU\Slick_City_Franchise_Group_LLC_FDD_2024_ID636889.pdf-7df80069-13ae-4e07-adb4-c5fe09214c8e\ce2c23ec-ee53-4251-8602-850f901842e6_content_list.json,FALSE,ce2c23ec-ee53-4251-8602-850f901842e6_content_list.json,636889,Slick City Franchise Group LLC,970,,,,,4/2/2025 17:58,549589,Slick_City_Franchise_Group_LLC_FDD_2024_ID636889.pdf-7df80069-13ae-4e07-adb4-c5fe09214c8e
C:\Users\mille\MinerU\Slim_Chickens_Development_Company_LLC_FDD_2024_ID636372.pdf-0165984b-6e48-4c71-8f0e-fdae7e50a0df\25f7a3e9-655d-4481-a791-143dfc7eb850_content_list.json,FALSE,25f7a3e9-655d-4481-a791-143dfc7eb850_content_list.json,636372,Slim Chickens Development Company LLC,971,,,,,4/2/2025 17:59,805854,Slim_Chickens_Development_Company_LLC_FDD_2024_ID636372.pdf-0165984b-6e48-4c71-8f0e-fdae7e50a0df
C:\Users\mille\MinerU\SLLR_Enterprises_LLC_FDD_2024_ID.pdf-b965b1c6-d932-4aef-a0a8-e6181117dbca\6edef84a-89ce-4116-98b7-0e6e6c46947b_content_list.json,FALSE,6edef84a-89ce-4116-98b7-0e6e6c46947b_content_list.json,,SLLR Enterprises LLC,972,,,,,4/2/2025 17:34,671816,SLLR_Enterprises_LLC_FDD_2024_ID.pdf-b965b1c6-d932-4aef-a0a8-e6181117dbca
C:\Users\mille\MinerU\Slumberland_Franchising_Inc_FDD_2024_ID636293.pdf-cd855f67-50a1-4f08-ac9a-d247d2eee6e1\cbd05cf7-721b-42cb-b6e6-9096da584f0a_content_list.json,FALSE,cbd05cf7-721b-42cb-b6e6-9096da584f0a_content_list.json,636293,Slumberland Franchising Inc,973,,,,,4/2/2025 17:58,692081,Slumberland_Franchising_Inc_FDD_2024_ID636293.pdf-cd855f67-50a1-4f08-ac9a-d247d2eee6e1
C:\Users\mille\MinerU\Smalls_Sliders_Franchising_LLC_FDD_2024_ID.pdf-a7f2f03f-c878-4540-88b8-bc162d3ba6be\ffa73cdd-027e-4837-939e-96093d048a69_content_list.json,FALSE,ffa73cdd-027e-4837-939e-96093d048a69_content_list.json,,Smalls Sliders Franchising LLC,974,,,,,4/2/2025 18:02,632177,Smalls_Sliders_Franchising_LLC_FDD_2024_ID.pdf-a7f2f03f-c878-4540-88b8-bc162d3ba6be
C:\Users\mille\MinerU\SMASH_BROTHERS_LLC_FDD_2024_ID636381.pdf-47e45ef7-1314-4bff-8396-4a3b0db387ee\783aad0e-1bcc-483c-99a0-314aac715d53_content_list.json,FALSE,783aad0e-1bcc-483c-99a0-314aac715d53_content_list.json,636381,SMASH BROTHERS LLC,975,,,,,4/2/2025 17:37,633895,SMASH_BROTHERS_LLC_FDD_2024_ID636381.pdf-47e45ef7-1314-4bff-8396-4a3b0db387ee
C:\Users\mille\MinerU\Smash_Franchise_Partners_LLC_FDD_2024_ID637145.pdf-7520b23b-4b75-46b1-b574-00aa696e81af\651c1e59-03f7-4a60-af00-594d1ad69b3b_content_list.json,FALSE,651c1e59-03f7-4a60-af00-594d1ad69b3b_content_list.json,637145,Smash Franchise Partners LLC,976,,,,,4/2/2025 17:59,729451,Smash_Franchise_Partners_LLC_FDD_2024_ID637145.pdf-7520b23b-4b75-46b1-b574-00aa696e81af
C:\Users\mille\MinerU\Smash_Franchising_LLC_FDD_2024_ID636994.pdf-ffd88134-3b9f-4f48-9c7a-7627269310a6\a04e7fad-2893-4ae8-aa7c-44679e530ee5_content_list.json,FALSE,a04e7fad-2893-4ae8-aa7c-44679e530ee5_content_list.json,636994,Smash Franchising LLC,977,,,,,4/2/2025 18:00,882153,Smash_Franchising_LLC_FDD_2024_ID636994.pdf-ffd88134-3b9f-4f48-9c7a-7627269310a6
C:\Users\mille\MinerU\Smash_Zone_LLC_FDD_2024_ID637182.pdf-035df322-3772-4065-8ed6-4a478ded1c3e\f8f3390d-2510-4e9f-9ee9-7be15526eaf3_content_list.json,FALSE,f8f3390d-2510-4e9f-9ee9-7be15526eaf3_content_list.json,637182,Smash Zone LLC,978,,,,,4/2/2025 17:58,482482,Smash_Zone_LLC_FDD_2024_ID637182.pdf-035df322-3772-4065-8ed6-4a478ded1c3e
C:\Users\mille\MinerU\Smoothie_Holdings_FC_LLC_FDD_2024_ID636158.pdf-47b92c1a-7c24-451e-b1ac-9c7cb63fb1d3\73b34843-cd53-43c6-999e-84c7cca5b7d9_content_list.json,FALSE,73b34843-cd53-43c6-999e-84c7cca5b7d9_content_list.json,636158,Smoothie Holdings FC LLC,979,,,,,4/2/2025 18:00,734784,Smoothie_Holdings_FC_LLC_FDD_2024_ID636158.pdf-47b92c1a-7c24-451e-b1ac-9c7cb63fb1d3
C:\Users\mille\MinerU\Snaphouss_Franchising_USA_LLC_FDD_2024_ID636106.pdf-b04d679c-6d0a-411f-ab08-cb6a44dfdb02\d512ac5f-cb3c-4018-be89-0306298722e7_content_list.json,FALSE,d512ac5f-cb3c-4018-be89-0306298722e7_content_list.json,636106,Snaphouss Franchising USA LLC,980,,,,,4/2/2025 18:00,465873,Snaphouss_Franchising_USA_LLC_FDD_2024_ID636106.pdf-b04d679c-6d0a-411f-ab08-cb6a44dfdb02
C:\Users\mille\MinerU\Snapology_LLC_FDD_2024_ID.pdf-06275e6f-270f-4434-a856-7bfa50d3ccb3\7b42810f-5b81-4abf-a0f3-67608546c15c_content_list.json,FALSE,7b42810f-5b81-4abf-a0f3-67608546c15c_content_list.json,,Snapology LLC,981,,,,,4/2/2025 18:09,1305978,Snapology_LLC_FDD_2024_ID.pdf-06275e6f-270f-4434-a856-7bfa50d3ccb3
C:\Users\mille\MinerU\Snap_Fitness_Inc_FDD_2024_ID636652.pdf-d1431c44-6334-46c2-98c3-eec66c7cc35f\f0d2bbf0-ac3b-41d3-a844-1ab6025cbfd7_content_list.json,FALSE,f0d2bbf0-ac3b-41d3-a844-1ab6025cbfd7_content_list.json,636652,Snap Fitness Inc,982,,,,,4/2/2025 18:04,786575,Snap_Fitness_Inc_FDD_2024_ID636652.pdf-d1431c44-6334-46c2-98c3-eec66c7cc35f
C:\Users\mille\MinerU\Snooze_International_LLC_FDD_2024_ID636614.pdf-a677351f-5b75-40e9-9ff4-f0072e79b6e7\2501ac3a-c3b6-4c79-91bb-d3b59423fa71_content_list.json,FALSE,2501ac3a-c3b6-4c79-91bb-d3b59423fa71_content_list.json,636614,Snooze International LLC,983,,,,,4/2/2025 18:01,853369,Snooze_International_LLC_FDD_2024_ID636614.pdf-a677351f-5b75-40e9-9ff4-f0072e79b6e7
C:\Users\mille\MinerU\Soccer_Shots_Franchising_LLC_FDD_2024_ID635821.pdf-ff86b268-07ed-4ee5-bc31-2312a202904c\218d54ac-a5d5-49b2-9c47-eae8e59b5002_content_list.json,FALSE,218d54ac-a5d5-49b2-9c47-eae8e59b5002_content_list.json,635821,Soccer Shots Franchising LLC,984,,,,,4/2/2025 18:02,678031,Soccer_Shots_Franchising_LLC_FDD_2024_ID635821.pdf-ff86b268-07ed-4ee5-bc31-2312a202904c
C:\Users\mille\MinerU\Soccer_Stars_LLC_FDD_2024_ID636482.pdf-1df9b9fc-9442-4101-8061-ad3986bfe666\d3bac5b1-59df-421e-a885-18e769bee420_content_list.json,FALSE,d3bac5b1-59df-421e-a885-18e769bee420_content_list.json,636482,Soccer Stars LLC,985,,,,,4/2/2025 18:04,916184,Soccer_Stars_LLC_FDD_2024_ID636482.pdf-1df9b9fc-9442-4101-8061-ad3986bfe666
C:\Users\mille\MinerU\Social_Indoor_Franchising_LLC_FDD_2024_ID636033.pdf-faff902a-9253-485f-b98f-0addb7ecf19f\8942edd5-2d99-4f76-a7b4-b1de97b4cffa_content_list.json,FALSE,8942edd5-2d99-4f76-a7b4-b1de97b4cffa_content_list.json,636033,Social Indoor Franchising LLC,986,,,,,4/2/2025 18:04,408788,Social_Indoor_Franchising_LLC_FDD_2024_ID636033.pdf-faff902a-9253-485f-b98f-0addb7ecf19f
C:\Users\mille\MinerU\Sola_Franchise_LLC_FDD_2024_ID636547.pdf-5365078e-9a00-4bb4-931c-3fbe5b9ec1fc\508b71e6-3663-4877-94bc-64f4a5fd6bff_content_list.json,FALSE,508b71e6-3663-4877-94bc-64f4a5fd6bff_content_list.json,636547,Sola Franchise LLC,987,,,,,4/2/2025 18:06,820319,Sola_Franchise_LLC_FDD_2024_ID636547.pdf-5365078e-9a00-4bb4-931c-3fbe5b9ec1fc
C:\Users\mille\MinerU\Somedays_Bakery_Franchising_LLC_FDD_2024_ID637195.pdf-c40ddece-b698-4661-bf48-d38eb7f8f6ee\b7719713-57c5-451a-89f8-f1a09c94d0fb_content_list.json,FALSE,b7719713-57c5-451a-89f8-f1a09c94d0fb_content_list.json,637195,Somedays Bakery Franchising LLC,988,,,,,4/2/2025 18:04,806793,Somedays_Bakery_Franchising_LLC_FDD_2024_ID637195.pdf-c40ddece-b698-4661-bf48-d38eb7f8f6ee
C:\Users\mille\MinerU\Sonesta_RL_Hotels_Franchising_Inc_FDD_2024_ID635583.pdf-9549e731-9a21-42f5-833e-6cbef115a809\633d60fd-7f07-423b-b9b2-79f57083a091_content_list.json,FALSE,633d60fd-7f07-423b-b9b2-79f57083a091_content_list.json,635583,Sonesta RL Hotels Franchising Inc,989,,,,,4/2/2025 18:05,777682,Sonesta_RL_Hotels_Franchising_Inc_FDD_2024_ID635583.pdf-9549e731-9a21-42f5-833e-6cbef115a809
C:\Users\mille\MinerU\Sonic_Franchising_LLC_FDD_2024_ID635497.pdf-10416ba8-8cde-494c-bf99-0e3bf4514680\aaa40c38-330d-498a-8e0d-efcb5bd2d238_content_list.json,FALSE,aaa40c38-330d-498a-8e0d-efcb5bd2d238_content_list.json,635497,Sonic Franchising LLC,990,,,,,4/2/2025 18:12,1391253,Sonic_Franchising_LLC_FDD_2024_ID635497.pdf-10416ba8-8cde-494c-bf99-0e3bf4514680
C:\Users\mille\MinerU\SOS_Franchising_LLC_FDD_2024_ID637261.pdf-88fb8d58-6b90-49a8-8ebe-31c6c933cbff\cb434500-93f3-4579-9a01-8cf7563c912a_content_list.json,FALSE,cb434500-93f3-4579-9a01-8cf7563c912a_content_list.json,637261,SOS Franchising LLC,991,,,,,4/2/2025 17:42,842660,SOS_Franchising_LLC_FDD_2024_ID637261.pdf-88fb8d58-6b90-49a8-8ebe-31c6c933cbff
C:\Users\mille\MinerU\Soup_Korner_LLC_FDD_2024_ID636773.pdf-7a43235d-a5ee-47bf-adb7-7fda3d8a640b\07d47315-960c-43d2-8d92-7daa0a91270d_content_list.json,FALSE,07d47315-960c-43d2-8d92-7daa0a91270d_content_list.json,636773,Soup Korner LLC,992,,,,,4/2/2025 18:02,238095,Soup_Korner_LLC_FDD_2024_ID636773.pdf-7a43235d-a5ee-47bf-adb7-7fda3d8a640b
C:\Users\mille\MinerU\Southern_Steer_Franchising_International_LLC_FDD_2025_ID637720.pdf-7320016d-c433-4d1f-adb7-1bedda395b7f\118b2e68-bb37-4380-b58c-63f8fa088a0c_content_list.json,FALSE,118b2e68-bb37-4380-b58c-63f8fa088a0c_content_list.json,637720,Southern Steer Franchising International LLC,993,,,,,4/2/2025 18:18,918676,Southern_Steer_Franchising_International_LLC_FDD_2025_ID637720.pdf-7320016d-c433-4d1f-adb7-1bedda395b7f
C:\Users\mille\MinerU\Sparkle_International_Inc_FDD_2024_ID637072.pdf-af762112-6485-4d26-b0bf-3e2835492c8a\0e5c84ee-6b1a-47f3-91b6-ab1dcae77eaf_content_list.json,FALSE,0e5c84ee-6b1a-47f3-91b6-ab1dcae77eaf_content_list.json,637072,Sparkle International Inc,994,,,,,4/2/2025 18:05,445082,Sparkle_International_Inc_FDD_2024_ID637072.pdf-af762112-6485-4d26-b0bf-3e2835492c8a
C:\Users\mille\MinerU\Sparkle_Squad_LLC_FDD_2024_ID636424.pdf-537534e5-d736-48be-ba8e-c3d7d94ba18e\588869e2-704b-4846-bf34-4c8086897702_content_list.json,FALSE,588869e2-704b-4846-bf34-4c8086897702_content_list.json,636424,Sparkle Squad LLC,995,,,,,4/2/2025 18:06,672155,Sparkle_Squad_LLC_FDD_2024_ID636424.pdf-537534e5-d736-48be-ba8e-c3d7d94ba18e
C:\Users\mille\MinerU\Spavia_International_LLC_FDD_2024_ID636919.pdf-6727aff8-9fec-4d61-afaa-23d8f979e325\883fba26-47fc-4c16-b486-20fdedeb4ee8_content_list.json,FALSE,883fba26-47fc-4c16-b486-20fdedeb4ee8_content_list.json,636919,Spavia International LLC,996,,,,,4/2/2025 18:07,800506,Spavia_International_LLC_FDD_2024_ID636919.pdf-6727aff8-9fec-4d61-afaa-23d8f979e325
C:\Users\mille\MinerU\Speech_and_ABA_Therapy_Franchising_LLC_FDD_2024_ID637424.pdf-ccfc8bd9-0721-4385-9343-c4e6c771fa15\187fd77f-edbc-4297-b658-45b0b1515ee3_content_list.json,FALSE,187fd77f-edbc-4297-b658-45b0b1515ee3_content_list.json,637424,Speech and ABA Therapy Franchising LLC,997,,,,,4/2/2025 18:11,686350,Speech_and_ABA_Therapy_Franchising_LLC_FDD_2024_ID637424.pdf-ccfc8bd9-0721-4385-9343-c4e6c771fa15
